Activo,Género,Ciudadano_65+,Pareja,Dependientes,Meses_Contrato,Servicio_Teléfono,Varias_Líneas,Servicio_Internet,Seguridad_Online,Respaldo_Online,Protección_Dispositivo,Soporte_Técnico,Streaming_TV,Streaming_Películas,Contrato,Factura_Electrónica,Método_Pago,Cargos_Mensuales,Cargo_Total,ID,Cargos_Diarios,Bucket_Tenure
1,Male,0,False,False,49,True,1,Fiber optic,0,1,1,0,1,1,Month-to-month,True,Bank transfer (automatic),103.7,5036.3,0280-XJGEX,3.46,37-60
0,Male,0,True,False,63,True,0,No,-1,-1,-1,-1,-1,-1,Two year,True,Bank transfer (automatic),19.95,1234.8,0281-CNTZX,0.66,60+
0,Female,1,True,True,12,False,-1,DSL,0,0,0,1,0,0,Month-to-month,True,Mailed check,29.3,355.9,0282-NVSJS,0.98,7-12
0,Male,0,True,True,27,True,0,DSL,1,1,0,0,0,0,Month-to-month,True,Credit card (automatic),54.75,1510.3,0285-INHLN,1.82,25-36
0,Female,0,False,False,35,True,0,DSL,1,1,1,0,0,0,Month-to-month,False,Electronic check,60.55,1982.6,0289-IVARM,2.02,25-36
0,Female,0,True,True,54,True,1,DSL,0,1,1,1,1,1,Month-to-month,True,Electronic check,86.2,4524.05,0292-WEGCH,2.87,37-60
1,Male,0,False,False,1,True,1,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Electronic check,95.45,95.45,0295-PPHDO,3.18,0-6
0,Male,0,False,False,5,True,0,DSL,0,0,1,1,1,0,Month-to-month,True,Credit card (automatic),63.95,318.1,0295-QVKPB,2.13,0-6
0,Male,0,False,False,19,True,0,DSL,0,1,0,1,0,1,One year,True,Bank transfer (automatic),65.35,1231.85,0297-RBCSG,2.18,13-24
0,Male,0,True,True,52,False,-1,DSL,0,1,1,1,1,0,Two year,False,Mailed check,50.2,2554.0,0298-XACET,1.67,37-60
0,Female,0,True,True,72,False,-1,DSL,1,1,1,1,1,1,Two year,True,Bank transfer (automatic),63.8,4684.3,0301-FIDRB,2.13,60+
0,Male,0,False,False,32,True,0,No,-1,-1,-1,-1,-1,-1,Two year,True,Bank transfer (automatic),20.05,614.45,0301-KOBTQ,0.67,25-36
1,Female,0,True,False,8,True,0,Fiber optic,0,1,1,0,1,1,Month-to-month,False,Electronic check,101.15,842.9,0302-JOIVN,3.37,7-12
0,Male,0,False,False,41,True,1,DSL,0,0,1,0,0,1,One year,False,Mailed check,65.0,2531.8,0303-UNCIP,2.17,37-60
0,Male,0,False,False,5,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,True,Mailed check,19.25,86.05,0303-WMMRN,0.64,0-6
0,Female,0,False,True,11,False,-1,DSL,1,0,0,1,0,0,One year,True,Mailed check,36.05,402.6,0305-SQECB,1.2,7-12
1,Male,0,False,False,5,True,0,Fiber optic,0,0,0,1,1,1,Month-to-month,True,Electronic check,96.1,453.4,0306-JAELE,3.2,0-6
0,Female,0,False,False,16,True,0,No,-1,-1,-1,-1,-1,-1,One year,False,Mailed check,19.05,326.65,0307-BCOPK,0.64,13-24
0,Male,1,False,False,71,True,1,Fiber optic,0,1,0,1,1,1,One year,False,Bank transfer (automatic),105.75,7382.85,0308-GIQJT,3.52,60+
0,Female,0,False,False,11,False,-1,DSL,0,1,1,1,0,0,One year,True,Credit card (automatic),40.4,422.6,0308-IVGOK,1.35,7-12
1,Female,0,True,True,61,True,1,Fiber optic,0,1,0,0,1,1,Month-to-month,True,Electronic check,99.15,6010.05,0310-MVLET,3.3,60+
0,Female,0,True,False,71,True,0,DSL,1,1,1,1,1,1,One year,True,Bank transfer (automatic),84.8,6046.1,0310-SUCIN,2.83,60+
0,Male,0,False,False,9,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,19.85,178.8,0310-VQXAM,0.66,7-12
0,Female,0,False,False,6,True,0,DSL,1,0,0,0,0,0,Month-to-month,True,Electronic check,49.45,314.6,0311-QYWSS,1.65,0-6
1,Female,0,False,False,26,True,0,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Bank transfer (automatic),88.8,2274.35,0311-UNPFF,2.96,25-36
0,Female,0,False,False,6,True,0,DSL,1,1,0,0,0,0,Month-to-month,False,Mailed check,55.15,322.9,0314-TKOSI,1.84,0-6
0,Male,0,False,False,11,True,0,Fiber optic,0,0,1,0,0,1,Month-to-month,False,Electronic check,84.8,888.75,0315-LVCRK,2.83,7-12
1,Male,0,True,False,1,True,0,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,80.55,80.55,0318-QUUOB,2.68,0-6
0,Female,0,True,False,49,True,0,No,-1,-1,-1,-1,-1,-1,Two year,True,Bank transfer (automatic),20.15,973.35,0318-ZOPWS,0.67,37-60
0,Female,0,True,True,3,True,0,DSL,0,1,0,0,1,0,Month-to-month,True,Credit card (automatic),58.7,168.6,0319-QZTCO,1.96,0-6
0,Female,0,False,False,53,True,0,Fiber optic,1,1,1,1,0,1,Two year,False,Mailed check,99.5,5424.25,0320-DWVTU,3.32,37-60
1,Male,0,True,True,23,True,0,Fiber optic,1,0,0,1,1,1,Month-to-month,True,Electronic check,99.85,2331.3,0320-JDNQG,3.33,13-24
1,Male,0,False,False,2,True,0,DSL,0,0,0,0,0,0,Month-to-month,False,Electronic check,45.35,89.5,0322-CHQRU,1.51,0-6
1,Male,0,False,False,1,True,0,DSL,1,0,0,0,0,0,Month-to-month,True,Mailed check,48.55,48.55,0322-YINQP,1.62,0-6
0,Male,0,False,True,3,True,1,No,-1,-1,-1,-1,-1,-1,Two year,True,Mailed check,26.4,121.25,0323-XWWTN,0.88,0-6
1,Female,1,True,False,68,True,1,Fiber optic,0,1,0,0,1,1,Month-to-month,True,Electronic check,100.2,6851.65,0324-BRPCJ,3.34,60+
1,Male,0,False,False,8,True,0,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Electronic check,94.7,740.3,0325-XBFAC,3.16,7-12
0,Female,0,True,False,70,True,1,Fiber optic,0,0,1,0,1,1,One year,True,Electronic check,97.65,6982.5,0326-VDYXE,3.26,60+
0,Male,0,True,True,39,True,1,Fiber optic,0,0,1,0,1,1,One year,False,Electronic check,100.0,3835.55,0327-WFZSY,3.33,37-60
1,Female,0,False,False,1,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,70.1,70.1,0328-GRPMV,2.34,0-6
,Female,0,True,True,51,False,-1,DSL,1,0,0,1,0,0,Two year,False,Bank transfer (automatic),34.2,1782.0,0328-IBUPK,1.14,37-60
1,Female,0,False,False,3,True,0,Fiber optic,0,1,0,1,1,1,Month-to-month,True,Electronic check,97.9,315.3,0329-GTIAJ,3.26,0-6
0,Male,0,True,False,60,True,1,Fiber optic,0,1,1,0,1,1,One year,False,Bank transfer (automatic),102.5,6157.6,0330-BGYZE,3.42,37-60
1,Female,0,True,False,5,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Electronic check,69.95,330.15,0330-IVZHA,2.33,0-6
1,Male,1,False,False,3,True,1,Fiber optic,0,1,0,0,0,0,Month-to-month,True,Electronic check,81.35,233.7,0334-GDDSO,2.71,0-6
0,Female,0,True,False,55,True,1,DSL,1,1,0,1,0,0,One year,True,Credit card (automatic),66.05,3462.1,0334-ZFJSR,2.2,37-60
0,Male,0,False,False,72,False,-1,DSL,1,0,1,1,1,1,Two year,True,Credit card (automatic),61.2,4390.25,0336-KXKFK,2.04,60+
0,Male,1,True,False,72,True,0,DSL,1,1,1,1,1,0,Two year,False,Bank transfer (automatic),74.4,5360.75,0336-PIKEI,2.48,60+
1,Female,0,False,False,41,True,1,Fiber optic,0,1,1,0,1,1,Month-to-month,True,Electronic check,106.3,4443.45,0337-CNPZE,3.54,37-60
0,Male,0,False,False,60,False,-1,DSL,1,1,1,0,0,0,Two year,False,Bank transfer (automatic),39.6,2424.5,0343-QLUZP,1.32,37-60
1,Female,0,False,False,6,True,0,Fiber optic,0,0,0,0,1,1,Month-to-month,False,Electronic check,89.3,577.6,0345-HKJVM,2.98,0-6
0,Female,0,True,False,46,True,1,Fiber optic,0,1,1,1,1,1,Two year,True,Credit card (automatic),108.9,4854.3,0345-XMMUG,3.63,37-60
0,Female,0,False,False,15,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,19.9,320.45,0347-UBKUZ,0.66,13-24
1,Female,0,True,False,58,True,1,Fiber optic,0,0,1,1,1,1,Month-to-month,True,Credit card (automatic),102.1,5885.4,0348-SDKOL,3.4,37-60
0,Male,0,True,True,23,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Credit card (automatic),19.6,426.65,0354-VXMJC,0.65,13-24
1,Female,1,True,True,31,True,0,Fiber optic,0,0,1,1,1,1,Month-to-month,True,Electronic check,98.9,2911.3,0354-WYROK,3.3,25-36
0,Male,0,True,False,11,True,0,DSL,0,0,0,0,0,0,Month-to-month,True,Bank transfer (automatic),45.9,521.9,0356-ERHVT,1.53,7-12
0,Female,1,False,False,56,True,1,Fiber optic,0,1,1,1,1,0,Two year,True,Bank transfer (automatic),99.9,5706.3,0356-OBMAC,3.33,37-60
0,Female,0,False,True,25,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Credit card (automatic),20.05,471.7,0357-NVCRI,0.67,25-36
0,Female,0,False,False,68,False,-1,DSL,1,1,1,1,1,1,Two year,False,Credit card (automatic),64.35,4539.6,0361-HJRDX,2.14,60+
0,Female,0,False,False,40,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Credit card (automatic),19.65,830.25,0362-RAOQO,0.65,37-60
1,Male,0,False,False,36,True,1,Fiber optic,0,0,0,0,0,1,Month-to-month,True,Electronic check,84.9,3067.2,0362-ZBZWJ,2.83,25-36
1,Male,0,False,False,32,True,1,Fiber optic,1,1,0,1,1,1,Month-to-month,True,Credit card (automatic),108.15,3432.9,0363-QJVFX,3.6,25-36
0,Male,0,True,True,71,True,1,DSL,1,1,1,1,1,1,Two year,False,Bank transfer (automatic),86.85,6263.8,0363-SVHYR,2.9,60+
0,Male,0,True,False,17,True,1,Fiber optic,0,1,1,0,1,1,Month-to-month,True,Electronic check,102.55,1742.5,0365-BZUWY,3.42,13-24
0,Male,0,True,False,18,True,0,Fiber optic,0,0,1,1,0,0,Month-to-month,False,Electronic check,78.2,1468.75,0365-GXEZS,2.61,13-24
0,Female,0,False,False,37,True,1,Fiber optic,1,1,1,0,0,0,Month-to-month,False,Bank transfer (automatic),91.2,3382.3,0365-TRTPY,3.04,37-60
0,Male,0,False,False,2,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,19.35,46.35,0366-NQSHS,0.64,0-6
0,Female,0,True,True,28,True,0,Fiber optic,0,0,0,0,0,0,One year,True,Bank transfer (automatic),70.4,1992.2,0369-ZGOVK,2.35,25-36
0,Male,0,False,False,9,False,-1,DSL,1,1,1,0,0,0,One year,False,Mailed check,39.55,373.0,0373-AIVNJ,1.32,7-12
0,Female,0,False,False,1,True,0,DSL,1,0,0,0,0,0,Month-to-month,False,Electronic check,50.15,50.15,0374-AACSZ,1.67,0-6
0,Male,0,True,False,65,True,0,No,-1,-1,-1,-1,-1,-1,Two year,True,Credit card (automatic),20.4,1414.45,0374-FIUCA,0.68,60+
0,Female,0,False,False,3,True,0,DSL,0,0,0,0,0,0,Month-to-month,False,Electronic check,44.6,122.7,0374-IOEGQ,1.49,0-6
1,Female,0,False,False,1,False,-1,DSL,0,0,0,0,1,0,Month-to-month,True,Electronic check,34.7,34.7,0375-HVGXO,1.16,0-6
0,Male,0,True,False,36,True,0,Fiber optic,1,0,0,0,1,1,Month-to-month,True,Electronic check,93.6,3366.05,0376-OIWME,3.12,25-36
1,Male,0,False,False,23,True,1,Fiber optic,0,0,0,1,1,0,Month-to-month,True,Electronic check,90.6,1943.2,0376-YMCJC,3.02,13-24
0,Male,0,True,True,22,True,0,DSL,1,1,0,1,0,0,Month-to-month,True,Mailed check,57.95,1271.8,0377-JBKKT,1.93,13-24
0,Female,0,True,False,72,True,1,Fiber optic,1,1,1,1,1,1,Two year,False,Credit card (automatic),112.1,7965.95,0378-CJKPV,3.74,60+
1,Female,0,True,True,17,True,1,Fiber optic,0,0,1,0,1,0,Month-to-month,False,Electronic check,88.25,1460.65,0378-NHQXU,2.94,13-24
1,Female,0,False,False,3,True,0,Fiber optic,0,0,0,1,0,1,Month-to-month,False,Electronic check,85.8,272.2,0378-TOVMS,2.86,0-6
1,Male,0,True,False,58,True,0,DSL,1,1,1,0,0,0,One year,False,Credit card (automatic),60.3,3563.8,0378-XSZPU,2.01,37-60
0,Male,0,True,True,67,True,0,DSL,1,1,1,0,1,1,Two year,False,Credit card (automatic),81.35,5398.6,0379-DJQHR,2.71,60+
0,Male,1,False,False,34,True,0,Fiber optic,0,1,1,0,1,1,One year,True,Electronic check,99.85,3343.15,0380-NEAVX,3.33,25-36
0,Male,0,False,False,10,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Credit card (automatic),20.0,198.7,0380-ZCSBI,0.67,7-12
0,Female,0,False,False,69,True,1,DSL,1,0,1,1,1,1,Two year,True,Credit card (automatic),85.35,5897.4,0383-CLDDA,2.84,60+
0,Male,0,False,False,40,False,-1,DSL,1,1,1,0,1,1,One year,False,Credit card (automatic),62.05,2511.55,0384-LPITE,2.07,37-60
0,Male,0,False,False,20,True,0,DSL,1,0,1,0,0,1,Month-to-month,False,Credit card (automatic),64.4,1398.6,0384-RVBPI,2.15,13-24
0,Female,0,True,True,46,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Mailed check,19.4,967.85,0386-CWRGM,0.65,37-60
1,Female,0,True,False,2,True,0,Fiber optic,1,0,0,0,0,0,Month-to-month,True,Electronic check,74.4,139.4,0388-EOPEX,2.48,0-6
1,Female,1,True,False,1,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Mailed check,70.45,70.45,0390-DCFDQ,2.35,0-6
0,Female,0,True,False,72,True,1,Fiber optic,1,0,1,0,1,1,Two year,True,Credit card (automatic),105.0,7589.8,0392-BZIUW,3.5,60+
0,Male,0,True,True,70,True,1,No,-1,-1,-1,-1,-1,-1,Two year,False,Credit card (automatic),25.15,1790.15,0394-YONDK,0.84,60+
0,Female,0,False,False,2,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,19.3,44.4,0396-HUJBP,0.64,0-6
0,Male,0,False,True,23,True,0,DSL,0,1,0,1,0,0,Month-to-month,True,Bank transfer (automatic),55.3,1284.2,0396-UKGAI,1.84,13-24
0,Male,0,True,False,36,True,1,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Electronic check,95.4,3474.2,0396-YCHWO,3.18,25-36
1,Male,1,True,False,59,True,1,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Bank transfer (automatic),93.85,5574.75,0397-GZBBC,3.13,37-60
0,Male,0,False,False,67,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Bank transfer (automatic),20.5,1430.95,0397-ZXWQF,0.68,60+
0,Male,0,True,True,72,True,1,Fiber optic,1,0,1,0,1,1,Two year,True,Bank transfer (automatic),105.55,7542.25,0401-WDBXM,3.52,60+
1,Female,0,False,False,37,True,1,Fiber optic,0,1,1,0,1,1,Month-to-month,True,Bank transfer (automatic),101.9,3545.35,0402-CQAJN,3.4,37-60
0,Female,0,True,True,72,True,1,No,-1,-1,-1,-1,-1,-1,Two year,False,Bank transfer (automatic),24.45,1709.1,0402-OAMEN,0.82,60+
0,Male,0,True,False,72,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Credit card (automatic),19.7,1421.9,0404-AHASP,0.66,60+
1,Male,0,False,False,3,True,1,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,74.4,229.55,0404-SWRVG,2.48,0-6
1,Female,1,True,False,54,True,1,Fiber optic,0,1,0,0,1,1,One year,True,Credit card (automatic),101.5,5373.1,0406-BPDVR,3.38,37-60
1,Male,0,True,False,60,True,1,Fiber optic,0,1,1,0,1,0,Month-to-month,True,Electronic check,95.75,5742.9,0407-BDJKB,3.19,37-60
0,Female,0,True,False,58,True,1,Fiber optic,1,1,1,0,1,1,One year,True,Credit card (automatic),110.65,6526.65,0409-WTMPL,3.69,37-60
0,Female,0,True,False,31,True,0,Fiber optic,0,1,0,0,0,1,Month-to-month,True,Bank transfer (automatic),83.85,2674.15,0410-IPFTY,2.8,25-36
0,Female,0,False,False,3,True,1,DSL,0,0,0,0,1,0,Month-to-month,True,Electronic check,60.25,170.5,0411-EZJZE,2.01,0-6
0,Male,0,False,False,55,True,0,DSL,1,0,1,1,0,0,Two year,True,Electronic check,59.2,3175.85,0412-UCCNP,1.97,37-60
1,Female,0,False,False,1,True,0,DSL,0,0,0,0,0,0,Month-to-month,False,Mailed check,44.4,44.4,0415-MOSGF,1.48,0-6
0,Male,0,True,False,49,True,0,Fiber optic,0,1,0,0,1,0,Month-to-month,True,Credit card (automatic),85.3,4297.95,0419-YAAPX,2.84,37-60
1,Male,0,False,True,8,False,-1,DSL,0,0,0,0,0,0,Month-to-month,False,Mailed check,25.5,215.2,0420-BWTPW,0.85,7-12
0,Female,1,False,False,39,True,1,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Electronic check,99.75,4036.0,0420-HLGXF,3.32,37-60
0,Male,0,True,False,66,True,1,DSL,1,1,1,0,0,0,Two year,True,Credit card (automatic),66.1,4428.45,0420-TXVSG,2.2,60+
0,Female,0,True,True,15,True,0,No,-1,-1,-1,-1,-1,-1,One year,False,Mailed check,20.55,295.95,0422-OHQHQ,0.68,13-24
0,Female,0,True,False,51,True,1,Fiber optic,0,0,1,0,1,1,One year,True,Electronic check,98.85,4947.55,0422-UXFAP,3.3,37-60
0,Male,1,False,False,9,True,0,DSL,0,0,0,1,0,0,Month-to-month,False,Mailed check,49.2,447.9,0423-UDIJQ,1.64,7-12
1,Female,0,False,False,1,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,20.9,20.9,0426-TIRNE,0.7,0-6
0,Male,0,False,False,25,True,0,No,-1,-1,-1,-1,-1,-1,One year,True,Bank transfer (automatic),19.5,516.3,0428-AXXLJ,0.65,25-36
0,Male,0,True,False,22,True,0,Fiber optic,0,0,1,0,1,0,Month-to-month,True,Bank transfer (automatic),87.0,1850.65,0428-IKYCP,2.9,13-24
0,Male,0,False,False,15,True,1,DSL,0,0,0,0,0,0,Month-to-month,True,Electronic check,49.0,749.25,0430-IHCDJ,1.63,13-24
1,Female,0,True,True,28,True,0,Fiber optic,0,0,0,0,1,1,One year,True,Bank transfer (automatic),90.1,2598.95,0431-APWVY,3.0,25-36
0,Male,0,False,False,3,True,0,Fiber optic,0,0,0,0,1,1,Month-to-month,False,Mailed check,90.7,237.65,0432-CAJZV,3.02,0-6
0,Female,0,True,False,47,True,1,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Electronic check,100.5,4707.1,0434-CSFON,3.35,37-60
0,Female,0,False,False,67,True,1,DSL,1,0,1,1,1,1,Two year,True,Mailed check,85.25,5714.2,0436-TWFFZ,2.84,60+
0,Female,1,False,False,18,True,0,Fiber optic,0,1,0,0,0,0,Month-to-month,True,Electronic check,74.7,1294.6,0439-IFYUN,2.49,13-24
0,Male,0,True,False,62,True,0,DSL,0,1,1,1,0,0,Two year,True,Credit card (automatic),60.15,3753.2,0440-EKDCF,2.0,60+
0,Female,0,False,False,41,True,1,DSL,0,1,1,0,1,1,One year,True,Electronic check,80.55,3263.9,0440-MOGPM,2.68,37-60
0,Female,0,False,False,44,True,1,DSL,0,0,0,0,0,0,Month-to-month,True,Mailed check,50.15,2139.1,0440-QEXBZ,1.67,37-60
0,Female,0,False,False,53,True,0,Fiber optic,0,1,1,1,0,1,One year,True,Credit card (automatic),94.45,5042.75,0440-UEDAI,3.15,37-60
0,Male,0,True,False,48,True,0,No,-1,-1,-1,-1,-1,-1,Two year,True,Mailed check,20.05,1036.0,0442-TDYUO,0.67,37-60
0,Female,1,True,False,54,True,1,Fiber optic,1,1,1,1,1,1,One year,True,Bank transfer (automatic),115.6,6431.05,0442-ZXKVS,3.85,37-60
1,Female,0,True,False,48,False,-1,DSL,1,0,1,0,0,1,Month-to-month,True,Bank transfer (automatic),45.3,2145.0,0447-BEMNG,1.51,37-60
0,Male,0,False,False,24,True,1,Fiber optic,0,1,0,0,1,1,Month-to-month,True,Bank transfer (automatic),99.65,2404.85,0447-RXSGD,3.32,13-24
,Male,1,True,False,27,True,1,Fiber optic,0,1,1,0,0,1,Month-to-month,True,Electronic check,95.55,2510.2,0448-YZNZE,3.18,25-36
0,Male,0,False,False,33,True,0,Fiber optic,0,1,0,1,0,0,Two year,False,Bank transfer (automatic),80.6,2651.1,0454-OKRCT,2.69,25-36
0,Male,0,True,False,66,True,1,DSL,1,1,0,1,1,1,Two year,False,Electronic check,85.25,5538.35,0455-ENTCR,2.84,60+
0,Female,0,True,True,3,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,69.55,200.2,0455-XFASS,2.32,0-6
0,Female,0,False,False,13,False,-1,DSL,0,0,1,1,0,0,Two year,False,Mailed check,35.4,450.4,0458-HEUZG,1.18,13-24
0,Male,0,True,True,63,True,1,DSL,1,1,1,0,1,1,Two year,False,Credit card (automatic),83.5,5435.0,0459-SPZHJ,2.78,60+
1,Female,0,True,True,23,True,0,Fiber optic,0,1,1,1,0,0,Month-to-month,False,Electronic check,83.8,1900.25,0461-CVKMU,2.79,13-24
0,Male,0,False,True,52,True,1,No,-1,-1,-1,-1,-1,-1,Two year,False,Credit card (automatic),25.6,1334.5,0463-TXOAK,0.85,37-60
0,Male,0,False,False,3,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,True,Credit card (automatic),20.75,67.1,0463-WZZKO,0.69,0-6
0,Male,0,False,False,10,True,0,DSL,0,0,0,0,0,1,Month-to-month,True,Bank transfer (automatic),56.75,503.25,0463-ZSDNT,1.89,7-12
0,Female,0,True,True,72,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Bank transfer (automatic),20.1,1460.85,0464-WJTKO,0.67,60+
0,Male,0,False,False,29,True,0,Fiber optic,0,0,1,1,1,1,Month-to-month,True,Credit card (automatic),98.8,2807.1,0468-YRPXN,3.29,25-36
0,Female,1,True,False,62,True,1,Fiber optic,1,0,1,0,1,1,One year,True,Electronic check,104.85,6312.9,0471-ARVMX,3.49,60+
1,Male,0,True,False,41,True,1,DSL,0,0,1,0,1,1,One year,True,Electronic check,73.0,3001.2,0471-LVHGK,2.43,37-60
1,Male,0,False,False,43,True,1,Fiber optic,0,1,0,0,0,0,Month-to-month,True,Electronic check,77.85,3365.85,0475-RIJEP,2.6,37-60
0,Female,0,False,True,26,True,0,Fiber optic,0,1,1,1,1,1,Two year,True,Electronic check,105.45,2715.3,0479-HMSWA,3.52,25-36
0,Female,0,True,False,19,True,0,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Electronic check,96.8,1743.05,0480-BIXDE,3.23,13-24
0,Female,0,True,True,72,True,1,No,-1,-1,-1,-1,-1,-1,Two year,False,Credit card (automatic),24.25,1784.5,0480-KYJVA,0.81,60+
0,Female,1,False,False,45,True,1,Fiber optic,0,0,1,0,1,1,One year,True,Bank transfer (automatic),102.15,4735.35,0481-SUMCB,3.4,37-60
0,Male,0,False,False,32,True,0,DSL,0,0,0,0,1,1,One year,True,Bank transfer (automatic),64.85,2010.95,0484-FFVBJ,2.16,25-36
0,Male,0,False,False,41,True,1,No,-1,-1,-1,-1,-1,-1,Month-to-month,True,Bank transfer (automatic),25.25,996.45,0484-JPBRU,0.84,37-60
0,Male,0,True,True,65,True,1,No,-1,-1,-1,-1,-1,-1,Two year,False,Credit card (automatic),24.75,1715.1,0485-ZBSLN,0.82,60+
1,Male,0,True,False,55,True,1,Fiber optic,1,1,0,0,1,0,Month-to-month,True,Electronic check,96.75,5238.9,0486-HECZI,3.22,37-60
0,Male,0,True,True,11,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Mailed check,19.65,225.75,0486-LGCCH,0.65,7-12
0,Female,0,False,False,49,True,0,DSL,0,0,1,1,1,1,Two year,True,Bank transfer (automatic),74.45,3721.9,0487-CRLZF,2.48,37-60
0,Male,0,True,False,61,True,1,Fiber optic,1,0,1,1,1,0,Month-to-month,False,Bank transfer (automatic),99.4,5943.65,0487-RPVUM,3.31,60+
0,Male,0,True,True,25,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,True,Mailed check,19.15,477.6,0487-VVUVK,0.64,25-36
1,Female,0,False,False,1,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,69.5,69.5,0488-GSLFR,2.32,0-6
0,Female,0,False,True,23,True,0,DSL,0,0,0,1,0,0,One year,True,Electronic check,49.45,1119.35,0489-WMEMG,1.65,13-24
0,Male,0,False,False,21,True,1,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,73.7,1558.7,0491-KAPQG,2.46,13-24
1,Female,0,False,False,1,True,0,Fiber optic,0,0,0,0,0,1,Month-to-month,True,Electronic check,79.7,79.7,0495-RVCBF,2.66,0-6
1,Male,1,True,False,5,True,1,Fiber optic,0,0,1,0,0,0,Month-to-month,True,Bank transfer (automatic),79.9,343.95,0495-ZBNGW,2.66,0-6
0,Male,0,True,False,24,True,0,DSL,1,0,0,1,1,1,One year,False,Bank transfer (automatic),74.4,1712.9,0496-AHOOK,2.48,13-24
1,Female,1,False,False,27,True,1,Fiber optic,0,0,1,0,0,1,Month-to-month,False,Credit card (automatic),88.3,2467.75,0504-HHAPI,2.94,25-36
0,Female,0,True,False,70,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Bank transfer (automatic),19.8,1397.65,0505-SPOOW,0.66,60+
1,Female,1,False,False,5,True,0,Fiber optic,0,0,1,0,0,0,Month-to-month,True,Credit card (automatic),75.55,349.65,0506-LVNGN,2.52,0-6
0,Male,0,True,True,46,True,0,No,-1,-1,-1,-1,-1,-1,Two year,True,Mailed check,20.2,917.45,0506-YLVKJ,0.67,37-60
0,Female,0,True,True,2,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,71.65,135.75,0508-OOLTO,2.39,0-6
0,Female,0,True,True,57,True,0,No,-1,-1,-1,-1,-1,-1,Two year,True,Bank transfer (automatic),20.1,1087.7,0508-SQWPL,0.67,37-60
,Female,0,False,False,9,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Electronic check,69.05,651.5,0510-EXSMQ,2.3,7-12
1,Female,0,False,False,1,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Mailed check,71.1,71.1,0511-JTEOY,2.37,0-6
0,Female,1,True,False,60,True,1,Fiber optic,0,0,1,0,1,1,One year,True,Credit card (automatic),100.5,6029.0,0512-FLFDW,3.35,37-60
0,Male,0,True,True,37,True,1,DSL,1,0,1,1,0,0,Two year,True,Credit card (automatic),62.8,2278.75,0513-RBGPE,2.09,37-60
1,Male,0,False,True,1,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Mailed check,70.45,70.45,0515-YPMCW,2.35,0-6
0,Male,0,True,True,28,True,0,Fiber optic,0,1,1,0,1,1,One year,False,Bank transfer (automatic),100.35,2799.0,0516-OOHAR,3.34,25-36
0,Female,1,False,False,24,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,True,Mailed check,20.3,459.95,0516-QREYC,0.68,13-24
0,Female,0,False,False,62,True,1,Fiber optic,1,1,1,0,0,0,One year,True,Electronic check,92.05,5755.8,0516-UXRMT,3.07,60+
1,Female,0,False,True,18,True,0,No,-1,-1,-1,-1,-1,-1,One year,False,Bank transfer (automatic),20.15,390.85,0516-VRYBW,0.67,13-24
